Frame, Time (ms),Platform,Scenario,Game
664,11049.778,Parsec,Simple,GRID
665,11066.446,Parsec,Simple,GRID
666,11083.114,Parsec,Simple,GRID
667,11099.78,Parsec,Simple,GRID
668,11116.447,Parsec,Simple,GRID
669,11133.108,Parsec,Simple,GRID
670,11149.785,Parsec,Simple,GRID
671,11166.447,Parsec,Simple,GRID
672,11183.129,Parsec,Simple,GRID
673,11199.79,Parsec,Simple,GRID
674,11216.527,Parsec,Simple,GRID
675,11233.134,Parsec,Simple,GRID
676,11249.812,Parsec,Simple,GRID
677,11266.441,Parsec,Simple,GRID
678,11283.129,Parsec,Simple,GRID
679,11299.785,Parsec,Simple,GRID
680,11316.475,Parsec,Simple,GRID
681,11333.103,Parsec,Simple,GRID
682,11349.772,Parsec,Simple,GRID
683,11366.488,Parsec,Simple,GRID
684,11383.061,Parsec,Simple,GRID
685,11399.847,Parsec,Simple,GRID
686,11416.397,Parsec,Simple,GRID
687,11433.117,Parsec,Simple,GRID
688,11449.886,Parsec,Simple,GRID
689,11466.66,Parsec,Simple,GRID
690,11483.102,Parsec,Simple,GRID
691,11499.735,Parsec,Simple,GRID
692,11516.453,Parsec,Simple,GRID
693,11533.12,Parsec,Simple,GRID
694,11549.805,Parsec,Simple,GRID
695,11566.506,Parsec,Simple,GRID
696,11583.234,Parsec,Simple,GRID
