Frame, Time (ms),Platform,Scenario,Game
671,11166.81,Parsec,Local,GRID
672,11183.465,Parsec,Local,GRID
673,11200.121,Parsec,Local,GRID
674,11216.825,Parsec,Local,GRID
675,11233.547,Parsec,Local,GRID
676,11250.198,Parsec,Local,GRID
677,11266.82,Parsec,Local,GRID
678,11283.467,Parsec,Local,GRID
679,11300.13,Parsec,Local,GRID
680,11316.812,Parsec,Local,GRID
681,11333.548,Parsec,Local,GRID
682,11350.179,Parsec,Local,GRID
683,11366.827,Parsec,Local,GRID
684,11383.489,Parsec,Local,GRID
685,11400.128,Parsec,Local,GRID
686,11416.808,Parsec,Local,GRID
687,11433.481,Parsec,Local,GRID
688,11450.143,Parsec,Local,GRID
689,11466.869,Parsec,Local,GRID
690,11483.63,Parsec,Local,GRID
691,11500.135,Parsec,Local,GRID
692,11516.803,Parsec,Local,GRID
693,11533.485,Parsec,Local,GRID
694,11550.33,Parsec,Local,GRID
695,11566.864,Parsec,Local,GRID
696,11583.476,Parsec,Local,GRID
697,11600.138,Parsec,Local,GRID
698,11616.812,Parsec,Local,GRID
699,11633.495,Parsec,Local,GRID
700,11650.137,Parsec,Local,GRID
701,11666.824,Parsec,Local,GRID
702,11683.497,Parsec,Local,GRID
703,11700.151,Parsec,Local,GRID
704,11716.805,Parsec,Local,GRID
705,11733.492,Parsec,Local,GRID
706,11750.284,Parsec,Local,GRID
707,11766.931,Parsec,Local,GRID
708,11783.536,Parsec,Local,GRID
709,11800.192,Parsec,Local,GRID
710,11816.872,Parsec,Local,GRID
711,11833.529,Parsec,Local,GRID
712,11850.166,Parsec,Local,GRID
713,11866.866,Parsec,Local,GRID
714,11883.523,Parsec,Local,GRID
715,11900.196,Parsec,Local,GRID
716,11916.864,Parsec,Local,GRID
717,11933.527,Parsec,Local,GRID
718,11950.253,Parsec,Local,GRID
719,11966.872,Parsec,Local,GRID
720,11983.514,Parsec,Local,GRID
721,12000.191,Parsec,Local,GRID
722,12016.823,Parsec,Local,GRID
723,12033.527,Parsec,Local,GRID
724,12050.16,Parsec,Local,GRID
725,12066.848,Parsec,Local,GRID
726,12083.504,Parsec,Local,GRID
727,12100.191,Parsec,Local,GRID
728,12116.838,Parsec,Local,GRID
729,12133.496,Parsec,Local,GRID
730,12150.165,Parsec,Local,GRID
731,12166.86,Parsec,Local,GRID
732,12183.539,Parsec,Local,GRID
733,12200.173,Parsec,Local,GRID
